Order ID,Order Date,Ship Date,Customer ID,Sales,Quantity,Profit
CA-2015-145849,9/15/2015,9/17/2015,CT-11995,190.86,2,11.4516
CA-2015-145849,9/15/2015,9/17/2015,CT-11995,24.32,8,8.2688
CA-2016-122322,7/15/2016,7/21/2016,RH-19510,44.4,5,12.432
CA-2017-166849,4/20/2017,4/26/2017,SJ-20125,44.4,2,-52.17
CA-2016-146633,11/15/2016,11/17/2016,TG-21310,1016.792,1,381.297
CA-2016-146633,11/15/2016,11/17/2016,TG-21310,38.136,7,13.3476
US-2016-126893,11/26/2016,12/1/2016,CT-11995,494.982,3,-115.4958
CA-2017-103380,11/21/2017,11/25/2017,BF-11005,56.56,2,15.2712
CA-2017-103380,11/21/2017,11/25/2017,BF-11005,5.56,2,1.4456
CA-2017-103380,11/21/2017,11/25/2017,BF-11005,9.02,2,3.5178
CA-2017-103380,11/21/2017,11/25/2017,BF-11005,8.62,1,2.2412
CA-2017-103380,11/21/2017,11/25/2017,BF-11005,659.976,3,49.4982
CA-2015-116092,2/15/2015,2/18/2015,JM-16195,13.36,2,6.4128
CA-2015-116092,2/15/2015,2/18/2015,JM-16195,41.72,5,13.0375
CA-2015-116092,2/15/2015,2/18/2015,JM-16195,11.52,5,4.176
CA-2015-116092,2/15/2015,2/18/2015,JM-16195,541.44,6,157.0176
CA-2015-116092,2/15/2015,2/18/2015,JM-16195,19.44,3,9.3312
CA-2016-117849,4/15/2016,4/17/2016,JK-16120,143.7,3,68.976
CA-2015-169201,9/28/2015,10/1/2015,HG-14965,43.26,3,14.2758
CA-2015-169201,9/28/2015,10/1/2015,HG-14965,43.56,2,15.246
CA-2016-164091,9/17/2016,9/22/2016,LA-16780,437.85,3,131.355
CA-2016-164091,9/17/2016,9/22/2016,LA-16780,109.48,2,33.9388
CA-2017-105214,6/16/2017,6/19/2017,TS-21610,1212.96,7,90.972
CA-2017-105214,6/16/2017,6/19/2017,TS-21610,18.54,2,8.7138
CA-2015-117611,11/8/2015,11/10/2015,MZ-17335,5.0,1,2.4
CA-2015-117611,11/8/2015,11/10/2015,MZ-17335,371.97,3,66.9546
US-2015-137960,12/18/2015,12/18/2015,MW-18220,166.24,1,24.936
CA-2017-122994,2/6/2017,2/9/2017,MV-17485,359.97,3,79.1934
CA-2016-131065,11/14/2016,11/16/2016,AA-10375,499.98,2,114.9954
CA-2016-131065,11/14/2016,11/16/2016,AA-10375,5.28,1,2.376
CA-2016-131065,11/14/2016,11/16/2016,AA-10375,8.26,2,3.8822
CA-2017-149146,10/12/2017,10/12/2017,SM-20320,7.968,2,2.6892
CA-2017-137470,9/17/2017,9/17/2017,TP-21415,12.96,2,6.3504
CA-2017-105480,12/20/2017,12/26/2017,DK-13225,6.48,1,3.1104
CA-2017-105480,12/20/2017,12/26/2017,DK-13225,6.984,1,2.3571
CA-2017-164917,12/2/2017,12/7/2017,MK-17905,47.96,5,4.1965
CA-2015-102036,9/21/2015,9/27/2015,CS-12130,199.74,6,47.9376
CA-2015-142944,3/6/2015,3/11/2015,JL-15850,435.26,7,95.7572
CA-2015-142944,3/6/2015,3/11/2015,JL-15850,1119.984,2,377.9946
CA-2014-157882,10/3/2014,10/8/2014,AR-10405,143.432,1,3.5858
CA-2014-157882,10/3/2014,10/8/2014,AR-10405,122.352,3,13.7646
CA-2014-104283,6/27/2014,7/1/2014,LM-17065,306.2,5,0.0
CA-2014-104283,6/27/2014,7/1/2014,LM-17065,85.98,1,22.3548
CA-2014-104283,6/27/2014,7/1/2014,LM-17065,223.96,4,53.7504
CA-2017-142622,10/30/2017,11/2/2017,JK-15625,97.568,2,-6.098
CA-2017-142622,10/30/2017,11/2/2017,JK-15625,614.272,8,-23.0352
CA-2017-142622,10/30/2017,11/2/2017,JK-15625,199.98,2,37.9962
CA-2016-132143,9/3/2016,9/5/2016,FM-14215,48.16,7,22.1536
CA-2015-153108,3/5/2015,3/9/2015,SF-20200,23.92,2,6.6976
CA-2015-153108,3/5/2015,3/9/2015,SF-20200,60.69,7,16.3863
CA-2016-112676,5/5/2016,5/8/2016,PJ-18835,14.352,3,5.2026
CA-2017-165687,11/17/2017,11/23/2017,CS-12355,35.04,2,12.264
US-2017-112928,6/1/2017,6/5/2017,BB-10990,17.48,5,1.311
CA-2017-143343,6/10/2017,6/13/2017,BW-11200,16.4,5,4.756
CA-2017-115154,1/8/2017,1/11/2017,RS-19420,892.98,2,80.3682
CA-2015-149342,4/20/2015,4/25/2015,TS-21160,287.97,3,77.7519
CA-2015-149342,4/20/2015,4/25/2015,TS-21160,595.38,6,297.69
CA-2015-149342,4/20/2015,4/25/2015,TS-21160,12.96,2,6.2208
CA-2015-130995,11/1/2015,11/6/2015,QJ-19255,4.95,1,1.3365
CA-2017-127929,12/23/2017,12/27/2017,FM-14215,181.95,3,38.2095
CA-2015-113145,11/1/2015,11/5/2015,VD-21670,13.52,4,6.2192
CA-2015-113145,11/1/2015,11/5/2015,VD-21670,259.7,5,106.477
CA-2015-113145,11/1/2015,11/5/2015,VD-21670,42.95,1,1.2885
CA-2015-113145,11/1/2015,11/5/2015,VD-21670,1399.93,7,601.9699
CA-2015-113145,11/1/2015,11/5/2015,VD-21670,503.96,4,125.99
CA-2014-162362,11/14/2014,11/18/2014,JL-15505,12.72,3,6.36
CA-2014-162362,11/14/2014,11/18/2014,JL-15505,11.52,4,5.6448
CA-2016-106558,1/17/2016,1/21/2016,DL-13495,316.0,4,31.6
CA-2017-157931,9/17/2017,9/22/2017,MO-17800,723.92,4,188.2192
CA-2017-157931,9/17/2017,9/22/2017,MO-17800,106.32,3,49.9704
CA-2016-115574,12/23/2016,12/24/2016,BP-11185,141.372,2,-14.1372
CA-2015-160794,8/6/2015,8/8/2015,MS-17980,27.216,3,9.8658
CA-2017-116225,11/5/2017,11/9/2017,SV-20935,390.75,5,171.93
US-2017-120418,6/11/2017,6/12/2017,BC-11125,280.792,1,35.099
US-2017-120418,6/11/2017,6/12/2017,BC-11125,68.448,4,7.7004
US-2017-120418,6/11/2017,6/12/2017,BC-11125,88.04,5,6.603
US-2017-120418,6/11/2017,6/12/2017,BC-11125,15.872,1,1.984
US-2017-120418,6/11/2017,6/12/2017,BC-11125,215.592,3,-48.5082
CA-2017-122035,7/20/2017,7/25/2017,EM-13825,14.62,2,6.8714
CA-2017-122035,7/20/2017,7/25/2017,EM-13825,416.32,2,112.4064
CA-2017-122035,7/20/2017,7/25/2017,EM-13825,43.0,5,20.21
CA-2017-122035,7/20/2017,7/25/2017,EM-13825,182.94,3,27.441
CA-2017-122035,7/20/2017,7/25/2017,EM-13825,60.83,7,30.415
CA-2017-122035,7/20/2017,7/25/2017,EM-13825,389.97,3,132.5898
CA-2015-117828,12/23/2015,12/26/2015,BD-11500,194.32,4,56.3528
CA-2017-165491,3/20/2017,3/24/2017,HW-14935,265.93,7,63.8232
CA-2015-109470,12/31/2015,1/3/2016,KC-16255,94.74,3,44.5278
CA-2015-109470,12/31/2015,1/3/2016,KC-16255,60.64,4,27.8944
CA-2015-109470,12/31/2015,1/3/2016,KC-16255,76.3,5,38.15
CA-2015-109470,12/31/2015,1/3/2016,KC-16255,364.8,12,167.808
CA-2015-105102,9/15/2015,9/19/2015,BM-11575,79.872,3,29.952
CA-2015-105102,9/15/2015,9/19/2015,BM-11575,46.384,1,1.1596
CA-2015-105102,9/15/2015,9/19/2015,BM-11575,12.96,2,6.2208
CA-2017-138422,9/23/2017,9/26/2017,KN-16705,14.352,3,5.2026
US-2015-147739,12/25/2015,12/29/2015,JD-16150,547.136,4,-68.392
CA-2016-155187,9/24/2016,9/26/2016,LA-16780,41.96,2,2.9372
CA-2016-155187,9/24/2016,9/26/2016,LA-16780,41.7,5,20.85
CA-2017-169285,3/21/2017,3/25/2017,RW-19690,277.4,5,133.152
CA-2017-169285,3/21/2017,3/25/2017,RW-19690,5.78,1,2.8322
CA-2014-140886,9/30/2014,10/4/2014,KW-16570,69.216,6,11.2476
CA-2017-152695,12/10/2017,12/10/2017,CC-12220,10.86,3,5.1042
CA-2017-152695,12/10/2017,12/10/2017,CC-12220,426.79,7,123.7691
CA-2014-110639,8/23/2014,8/23/2014,RH-19495,25.92,4,12.4416
CA-2014-110639,8/23/2014,8/23/2014,RH-19495,45.92,4,22.5008
CA-2014-121727,8/19/2014,8/24/2014,JK-15625,10.72,2,1.742
CA-2016-137736,11/10/2016,11/15/2016,DC-13285,41.86,7,10.465
US-2014-143231,12/31/2014,1/3/2015,GM-14455,63.2,5,23.384
US-2014-143231,12/31/2014,1/3/2015,GM-14455,113.97,3,27.3528
US-2014-155894,7/26/2014,7/30/2014,CL-11890,123.552,3,-29.3436
CA-2016-119025,2/22/2016,2/28/2016,PV-18985,490.32,9,137.2896
CA-2016-159373,3/13/2016,3/18/2016,LT-17110,70.08,5,24.528
CA-2016-159373,3/13/2016,3/18/2016,LT-17110,1.272,2,-2.1624
CA-2016-159373,3/13/2016,3/18/2016,LT-17110,557.585,5,0.0
CA-2017-109701,12/2/2017,12/3/2017,AM-10360,9.024,6,3.1584
CA-2017-109701,12/2/2017,12/3/2017,AM-10360,69.456,2,22.5732
CA-2017-109701,12/2/2017,12/3/2017,AM-10360,10.86,2,5.3214
CA-2017-109701,12/2/2017,12/3/2017,AM-10360,79.47,3,22.2516
CA-2017-109701,12/2/2017,12/3/2017,AM-10360,10.08,6,5.04
CA-2015-111514,8/31/2015,9/2/2015,SC-20260,1552.831,7,200.9546
CA-2015-111514,8/31/2015,9/2/2015,SC-20260,137.24,5,46.3185
CA-2015-111514,8/31/2015,9/2/2015,SC-20260,36.51,1,15.6993
CA-2015-111514,8/31/2015,9/2/2015,SC-20260,239.976,3,80.9919
US-2014-148838,3/17/2014,3/21/2014,CP-12340,1579.746,7,-447.5947
US-2014-148838,3/17/2014,3/21/2014,CP-12340,1071.576,4,-553.6476
US-2014-148838,3/17/2014,3/21/2014,CP-12340,613.908,3,-122.7816
US-2014-148838,3/17/2014,3/21/2014,CP-12340,34.86,7,16.3842
US-2014-148838,3/17/2014,3/21/2014,CP-12340,155.04,4,75.9696
CA-2017-136497,4/16/2017,4/20/2017,RF-19840,13.71,5,-10.054
US-2016-108637,3/13/2016,3/18/2016,AB-10060,127.88,2,40.9216
US-2016-108637,3/13/2016,3/18/2016,AB-10060,160.32,2,44.8896
US-2016-108637,3/13/2016,3/18/2016,AB-10060,46.0,4,20.7
CA-2014-102295,11/24/2014,11/26/2014,EH-13990,120.712,1,-18.1068
CA-2017-123659,2/10/2017,2/13/2017,MN-17935,23.12,4,11.3288
US-2016-129469,9/23/2016,9/27/2016,KL-16555,532.704,6,-26.6352
US-2016-129469,9/23/2016,9/27/2016,KL-16555,4.912,2,0.307
CA-2017-155152,7/7/2017,7/9/2017,MP-17965,252.0,4,93.24
CA-2016-159940,7/7/2016,7/11/2016,BF-11020,60.288,8,-27.1296
CA-2016-159940,7/7/2016,7/11/2016,BF-11020,2.632,1,0.8225
CA-2016-159940,7/7/2016,7/11/2016,BF-11020,23.688,9,7.6986
CA-2016-159940,7/7/2016,7/11/2016,BF-11020,253.372,2,-14.4784
CA-2017-119669,1/24/2017,1/30/2017,TP-21130,5.67,3,0.1134
US-2014-164616,8/19/2014,8/21/2014,MS-17770,76.776,4,-58.8616
US-2014-164616,8/19/2014,8/21/2014,MS-17770,9.184,2,1.148
CA-2015-148628,12/6/2015,12/11/2015,KM-16375,32.75,5,15.065
CA-2016-118052,5/6/2016,5/10/2016,BE-11455,7.216,2,1.7138
CA-2016-118052,5/6/2016,5/10/2016,BE-11455,49.568,2,15.49
CA-2016-118052,5/6/2016,5/10/2016,BE-11455,54.712,7,11.6263
US-2017-117534,3/25/2017,3/26/2017,CV-12295,176.04,4,45.7704
US-2017-117534,3/25/2017,3/26/2017,CV-12295,16.02,9,4.4856
US-2017-117534,3/25/2017,3/26/2017,CV-12295,185.92,4,62.748
US-2017-117534,3/25/2017,3/26/2017,CV-12295,211.168,4,15.8376
US-2017-117534,3/25/2017,3/26/2017,CV-12295,479.984,2,59.998
CA-2015-145065,12/12/2015,12/15/2015,DK-13375,7.86,2,3.6156
CA-2015-145065,12/12/2015,12/15/2015,DK-13375,24.448,2,8.8624
US-2015-127040,12/6/2015,12/10/2015,SG-20605,6.48,1,3.1104
US-2015-127040,12/6/2015,12/10/2015,SG-20605,41.86,7,20.5114
US-2015-127040,12/6/2015,12/10/2015,SG-20605,1619.91,9,97.1946
US-2015-127040,12/6/2015,12/10/2015,SG-20605,113.92,4,42.1504
CA-2016-128111,3/17/2016,3/23/2016,CS-12355,39.68,2,10.3168
CA-2015-137897,11/14/2015,11/19/2015,PJ-18835,37.6,2,2.256
CA-2015-137897,11/14/2015,11/19/2015,PJ-18835,59.9,2,23.96
CA-2015-137897,11/14/2015,11/19/2015,PJ-18835,37.0,5,16.65
CA-2017-169264,8/14/2017,8/16/2017,NP-18700,5.76,2,2.8224
CA-2017-169264,8/14/2017,8/16/2017,NP-18700,16.68,6,4.3368
CA-2017-147361,9/9/2017,9/15/2017,SB-20290,628.81,7,12.5762
CA-2017-147361,9/9/2017,9/15/2017,SB-20290,56.45,5,14.677
CA-2017-145877,4/1/2017,4/4/2017,AS-10090,94.2,6,23.55
CA-2017-145877,4/1/2017,4/4/2017,AS-10090,28.4,5,13.348
US-2016-110170,9/27/2016,10/3/2016,HM-14860,956.6648,7,-225.0976
CA-2017-108574,10/7/2017,10/11/2017,MG-18145,1115.91,9,200.8638
CA-2017-108574,10/7/2017,10/11/2017,MG-18145,128.744,7,-28.9674
CA-2017-108574,10/7/2017,10/11/2017,MG-18145,79.92,10,26.973
CA-2017-144589,1/20/2017,1/25/2017,TM-21010,24.2,5,7.986
CA-2017-144589,1/20/2017,1/25/2017,TM-21010,359.976,3,130.4913
CA-2017-155985,3/23/2017,3/25/2017,BE-11335,211.84,8,76.2624
CA-2014-162684,8/1/2014,8/6/2014,AS-10630,5.68,2,1.917
CA-2015-142041,6/7/2015,6/9/2015,EM-13810,7.52,5,2.632
CA-2014-151295,11/12/2014,11/16/2014,JA-15970,11.96,2,5.8604
CA-2014-151295,11/12/2014,11/16/2014,JA-15970,629.064,3,31.4532
CA-2016-156300,12/29/2016,1/2/2017,TB-21595,754.45,5,60.356
CA-2015-146087,7/6/2015,7/11/2015,PP-18955,301.96,2,60.392
CA-2017-168655,10/12/2017,10/18/2017,ML-18040,595.0,5,95.2
CA-2017-168655,10/12/2017,10/18/2017,ML-18040,79.872,3,29.952
CA-2016-107202,5/21/2016,5/28/2016,LC-16930,2396.4,10,179.73
CA-2017-159597,11/9/2017,11/14/2017,MC-17590,63.56,2,3.178
CA-2017-159597,11/9/2017,11/14/2017,MC-17590,99.99,1,43.9956
CA-2016-155551,4/18/2016,4/23/2016,CR-12580,230.376,3,-48.9549
CA-2016-155551,4/18/2016,4/23/2016,CR-12580,9.664,2,3.2616
US-2017-147669,12/25/2017,12/30/2017,SV-20935,158.928,7,41.7186
US-2017-147669,12/25/2017,12/30/2017,SV-20935,13.023,1,-10.4184
US-2017-147669,12/25/2017,12/30/2017,SV-20935,273.06,2,-104.673
US-2017-147669,12/25/2017,12/30/2017,SV-20935,39.312,13,12.7764
CA-2016-169922,6/11/2016,6/17/2016,MZ-17515,1.344,4,-2.1504
CA-2016-169922,6/11/2016,6/17/2016,MZ-17515,8.272,4,-13.6488
CA-2016-169922,6/11/2016,6/17/2016,MZ-17515,12.544,7,-9.0944
CA-2017-100748,5/13/2017,5/20/2017,RB-19795,58.48,8,27.4856
CA-2017-129805,12/28/2017,1/2/2018,HM-14860,7.4,2,3.034
CA-2014-148586,3/25/2014,4/1/2014,AZ-10750,366.786,7,65.2064
US-2017-112613,5/28/2017,6/1/2017,JH-15910,54.368,4,4.0776
CA-2015-154746,11/14/2015,11/17/2015,PJ-18835,33.96,2,16.98
CA-2015-154746,11/14/2015,11/17/2015,PJ-18835,826.11,3,322.1829
CA-2017-140053,7/3/2017,7/10/2017,CA-12265,545.85,9,114.6285
CA-2014-164210,11/18/2014,11/20/2014,PW-19240,145.98,2,-99.2664
CA-2014-164210,11/18/2014,11/20/2014,PW-19240,35.808,4,12.5328
CA-2017-139948,7/17/2017,7/22/2017,SW-20455,7.904,2,2.1736
CA-2016-146934,5/22/2016,5/27/2016,AF-10870,345.0,5,86.25
CA-2016-146934,5/22/2016,5/27/2016,AF-10870,174.286,2,-19.9184
CA-2016-146934,5/22/2016,5/27/2016,AF-10870,662.84,4,172.3384
CA-2016-146934,5/22/2016,5/27/2016,AF-10870,95.1,5,30.432
CA-2016-146934,5/22/2016,5/27/2016,AF-10870,26.88,6,12.9024
CA-2016-146934,5/22/2016,5/27/2016,AF-10870,257.98,2,74.8142
CA-2015-100573,9/25/2015,10/1/2015,AM-10705,17.48,2,8.2156
CA-2016-119165,10/31/2016,11/6/2016,BD-11320,492.835,5,-14.081
CA-2015-128027,9/14/2015,9/17/2015,CM-12385,269.49,3,5.3898
CA-2016-140207,11/5/2016,11/10/2016,CS-12400,29.12,5,9.828
CA-2017-140949,3/17/2017,3/22/2017,DB-13405,18.75,5,9.0
CA-2017-140949,3/17/2017,3/22/2017,DB-13405,119.7,6,31.122
CA-2017-140949,3/17/2017,3/22/2017,DB-13405,9.144,3,3.0861
CA-2017-140949,3/17/2017,3/22/2017,DB-13405,57.06,3,18.2592
CA-2017-140949,3/17/2017,3/22/2017,DB-13405,71.6,8,13.604
CA-2017-140949,3/17/2017,3/22/2017,DB-13405,107.44,8,27.9344
CA-2017-140949,3/17/2017,3/22/2017,DB-13405,7.31,1,3.4357
CA-2017-140949,3/17/2017,3/22/2017,DB-13405,59.1,6,22.458
CA-2017-140949,3/17/2017,3/22/2017,DB-13405,46.53,3,12.0978
CA-2017-138548,8/15/2017,8/21/2017,JG-15160,97.84,2,25.4384
CA-2015-142419,7/11/2015,7/13/2015,SC-20380,29.97,3,13.4865
CA-2015-142419,7/11/2015,7/13/2015,SC-20380,98.352,3,34.4232
CA-2017-148691,12/3/2017,12/9/2017,CS-12460,83.92,5,29.372
CA-2017-148691,12/3/2017,12/9/2017,CS-12460,14.624,2,5.1184
CA-2017-148691,12/3/2017,12/9/2017,CS-12460,136.99,1,36.9873
CA-2017-148691,12/3/2017,12/9/2017,CS-12460,3.15,1,1.512
CA-2017-128755,5/4/2017,5/8/2017,MK-18160,9.11,1,4.0995
CA-2017-128755,5/4/2017,5/8/2017,MK-18160,571.44,4,165.7176
CA-2017-128755,5/4/2017,5/8/2017,MK-18160,32.4,5,15.552
CA-2017-128755,5/4/2017,5/8/2017,MK-18160,16.91,1,4.5657
US-2016-135923,1/22/2016,1/28/2016,CM-11935,14.272,8,4.2816
US-2016-135923,1/22/2016,1/28/2016,CM-11935,451.136,4,-67.6704
US-2016-135923,1/22/2016,1/28/2016,CM-11935,64.864,4,6.4864
CA-2016-114972,11/3/2016,11/6/2016,PF-19225,217.584,2,-29.9178
CA-2016-114972,11/3/2016,11/6/2016,PF-19225,82.95,5,29.0325
CA-2016-114972,11/3/2016,11/6/2016,PF-19225,87.71,7,41.2237
CA-2016-114972,11/3/2016,11/6/2016,PF-19225,1101.48,4,429.5772
CA-2017-102750,9/4/2017,9/8/2017,GM-14695,1322.352,3,-99.1764
CA-2014-145212,9/13/2014,9/19/2014,DC-12850,5.46,3,1.4742
CA-2017-141992,6/19/2017,6/25/2017,FO-14305,11.184,1,0.8388
CA-2017-141992,6/19/2017,6/25/2017,FO-14305,153.584,2,-32.6366
CA-2017-147956,12/24/2017,12/31/2017,AH-10210,1003.62,6,0.0
CA-2017-126067,8/28/2017,9/3/2017,KN-16705,35.168,4,11.4296
CA-2017-126067,8/28/2017,9/3/2017,KN-16705,1137.75,5,250.305
CA-2017-126067,8/28/2017,9/3/2017,KN-16705,99.68,5,32.396
CA-2017-126067,8/28/2017,9/3/2017,KN-16705,5.56,2,1.4456
CA-2015-104514,1/2/2015,1/4/2015,CB-12535,85.52,2,22.2352
CA-2015-104514,1/2/2015,1/4/2015,CB-12535,9.84,3,2.6568
CA-2015-104514,1/2/2015,1/4/2015,CB-12535,20.04,3,9.6192
CA-2015-141040,10/9/2015,10/13/2015,TB-21250,631.96,4,303.3408
CA-2015-141040,10/9/2015,10/13/2015,TB-21250,23.92,4,10.764
CA-2014-113579,12/13/2014,12/15/2014,KD-16345,90.24,6,41.5104
CA-2014-144624,11/19/2014,11/23/2014,JM-15865,4548.81,7,1228.1787
CA-2016-146206,9/10/2016,9/14/2016,KT-16480,300.93,5,-34.392
CA-2016-146206,9/10/2016,9/14/2016,KT-16480,719.96,5,53.997
CA-2014-136644,6/16/2014,6/22/2014,SC-20575,647.84,8,32.392
CA-2015-122371,9/26/2015,10/1/2015,BS-11800,64.17,3,18.6093
CA-2015-122371,9/26/2015,10/1/2015,BS-11800,124.46,2,58.4962
CA-2016-126935,5/19/2016,5/24/2016,BT-11395,9.584,1,3.3544
US-2017-133781,6/22/2017,6/23/2017,DC-12850,37.608,3,12.6927
CA-2017-131618,6/17/2017,6/20/2017,LS-17200,12.224,2,4.4312
CA-2017-131618,6/17/2017,6/20/2017,LS-17200,2.304,4,-3.5712
CA-2017-131618,6/17/2017,6/20/2017,LS-17200,9.36,4,-16.38
CA-2016-149482,11/14/2016,11/19/2016,RR-19315,7.38,2,3.4686
CA-2014-143917,7/25/2014,7/27/2014,KL-16645,53.72,4,15.0416
CA-2014-143917,7/25/2014,7/27/2014,KL-16645,8187.65,5,327.506
CA-2014-143917,7/25/2014,7/27/2014,KL-16645,77.92,8,34.2848
CA-2015-120397,7/2/2015,7/2/2015,RB-19435,32.784,4,-85.2384
CA-2017-163902,3/2/2017,3/8/2017,MY-17380,196.776,3,14.7582
CA-2017-163902,3/2/2017,3/8/2017,MY-17380,479.94,6,52.7934
CA-2016-136812,11/18/2016,11/23/2016,AW-10930,1117.92,4,55.896
CA-2015-102722,4/18/2015,4/19/2015,KW-16570,106.5,6,41.535
CA-2017-155089,12/2/2017,12/6/2017,DB-12910,45.66,5,-33.484
CA-2016-124506,11/11/2016,11/17/2016,BB-11545,95.968,4,1.1996
CA-2016-124506,11/11/2016,11/17/2016,BB-11545,47.992,2,-2.0568
CA-2014-106572,9/5/2014,9/10/2014,NP-18700,264.32,2,19.824
CA-2014-128888,11/15/2014,11/22/2014,PB-19105,604.656,9,204.0714
CA-2017-123134,5/2/2017,5/7/2017,DW-13585,129.93,3,12.993
CA-2016-124352,10/15/2016,10/21/2016,CD-12790,20.16,7,9.8784
CA-2016-124352,10/15/2016,10/21/2016,CD-12790,29.46,6,14.4354
CA-2016-124352,10/15/2016,10/21/2016,CD-12790,868.59,3,251.8911
CA-2016-124352,10/15/2016,10/21/2016,CD-12790,12.96,2,6.2208
CA-2016-124352,10/15/2016,10/21/2016,CD-12790,5.5,1,1.375
CA-2016-124352,10/15/2016,10/21/2016,CD-12790,121.6,4,55.936
CA-2015-124541,4/6/2015,4/10/2015,TT-21220,42.048,9,5.256
CA-2015-124541,4/6/2015,4/10/2015,TT-21220,25.488,2,4.4604
CA-2015-124541,4/6/2015,4/10/2015,TT-21220,6.9,3,-12.075
CA-2015-124541,4/6/2015,4/10/2015,TT-21220,9.648,6,-16.884
CA-2015-124541,4/6/2015,4/10/2015,TT-21220,7.968,2,2.8884
CA-2014-108707,10/24/2014,10/29/2014,DB-12910,10.368,2,3.6288
CA-2014-111500,8/17/2014,8/21/2014,DJ-13510,114.2,5,52.532
CA-2014-111500,8/17/2014,8/21/2014,DJ-13510,17.96,4,8.2616
CA-2014-111500,8/17/2014,8/21/2014,DJ-13510,12.67,7,4.5612
CA-2014-111500,8/17/2014,8/21/2014,DJ-13510,339.96,4,122.3856
US-2017-117723,8/15/2017,8/18/2017,DL-13495,1801.632,6,-337.806
CA-2015-143238,9/6/2015,9/8/2015,LO-17170,46.32,4,18.0648
CA-2015-168746,1/27/2015,1/29/2015,SV-20365,181.986,2,-54.5958
CA-2015-168746,1/27/2015,1/29/2015,SV-20365,431.976,4,-100.7944
CA-2015-168746,1/27/2015,1/29/2015,SV-20365,155.37,1,-36.253
CA-2015-113404,7/16/2015,7/16/2015,EM-13810,1348.704,6,-219.1644
CA-2015-113404,7/16/2015,7/16/2015,EM-13810,700.152,3,78.7671
CA-2016-144792,4/30/2016,5/4/2016,KD-16615,111.888,7,22.3776
CA-2014-164385,9/26/2014,10/1/2014,NB-18580,143.952,3,14.3952
US-2016-114174,9/8/2016,9/14/2016,AP-10720,173.94,3,13.9152
US-2016-114174,9/8/2016,9/14/2016,AP-10720,14.76,4,6.9372
CA-2017-108070,4/16/2017,4/20/2017,JE-15745,205.92,4,2.0592
CA-2017-108070,4/16/2017,4/20/2017,JE-15745,102.833,1,-6.049
US-2015-128090,8/16/2015,8/22/2015,JM-15865,2.304,1,0.2592
US-2015-128090,8/16/2015,8/22/2015,JM-15865,1879.96,5,211.4955
US-2015-128090,8/16/2015,8/22/2015,JM-15865,313.024,8,105.6456
US-2015-128090,8/16/2015,8/22/2015,JM-15865,5.04,2,1.764
CA-2017-101042,11/19/2017,11/23/2017,AB-10105,821.88,6,213.6888
CA-2017-101042,11/19/2017,11/23/2017,AB-10105,21.96,2,10.7604
CA-2016-155439,9/14/2016,9/18/2016,PN-18775,25.92,4,12.4416
CA-2016-118626,8/15/2016,8/20/2016,JC-15775,705.544,7,70.5544
CA-2015-111458,9/26/2015,9/30/2015,PF-19165,50.0,2,12.0
US-2016-126844,10/8/2016,10/14/2016,BW-11110,51.712,8,-32.32
US-2015-112508,3/24/2015,3/30/2015,BP-11185,6.992,2,0.5244
CA-2015-147788,5/31/2015,6/4/2015,TM-21010,1406.86,7,140.686
CA-2015-147788,5/31/2015,6/4/2015,TM-21010,15.75,5,7.56
CA-2015-147788,5/31/2015,6/4/2015,TM-21010,323.1,2,61.389
CA-2015-144288,12/25/2015,12/31/2015,MB-17305,9.216,4,3.3408
CA-2015-144288,12/25/2015,12/31/2015,MB-17305,10.368,2,3.6288
CA-2015-110632,3/17/2015,3/22/2015,HR-14830,15.02,1,2.7036
CA-2015-110632,3/17/2015,3/22/2015,HR-14830,33.82,2,9.1314
CA-2017-109589,12/21/2017,12/24/2017,BD-11635,71.0,4,27.69
CA-2017-123967,11/1/2017,11/3/2017,SF-20200,25.12,5,7.85
CA-2017-123967,11/1/2017,11/3/2017,SF-20200,2665.62,9,239.9058
CA-2017-148929,9/7/2017,9/11/2017,SP-20620,478.08,8,133.8624
CA-2017-134404,12/27/2017,12/27/2017,DR-12880,164.388,2,-35.6174
CA-2017-134404,12/27/2017,12/27/2017,DR-12880,13.248,4,3.6432
CA-2017-109778,7/16/2017,7/21/2017,VM-21685,2.912,2,0.91
CA-2016-155845,8/12/2016,8/15/2016,CM-12235,1399.944,7,52.4979
CA-2017-145128,7/9/2017,7/14/2017,SM-20320,526.45,5,31.587
CA-2014-129091,11/22/2014,11/27/2014,RA-19885,16.23,3,7.9527
CA-2014-129091,11/22/2014,11/27/2014,RA-19885,319.9,5,156.751
CA-2014-129091,11/22/2014,11/27/2014,RA-19885,11.36,2,5.3392
CA-2014-129091,11/22/2014,11/27/2014,RA-19885,675.12,3,290.3016
US-2014-155502,1/26/2014,1/31/2014,SD-20485,62.82,3,30.7818
US-2014-155502,1/26/2014,1/31/2014,SD-20485,489.92,8,0.0
US-2014-155502,1/26/2014,1/31/2014,SD-20485,19.44,3,9.3312
US-2014-155502,1/26/2014,1/31/2014,SD-20485,16.68,2,8.34
US-2014-155502,1/26/2014,1/31/2014,SD-20485,155.35,13,0.0
US-2014-155502,1/26/2014,1/31/2014,SD-20485,12.42,3,4.4712
US-2014-155502,1/26/2014,1/31/2014,SD-20485,187.98,2,52.6344
CA-2015-121041,11/3/2015,11/10/2015,CS-12250,6.608,2,2.1476
